"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20201231"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 진주시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금 (만원)","종전계약 월세 (만원)"
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202001","2","300","35","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","월세","202001","2","500","40","2014","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","-","20","월세","202002","2","3,000","15","2015","null","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202001","2","4,000","10","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","3","300","24","2008","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202001","8","300","40","2017","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202002","8","500","40","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202002","8","4,000","7","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202001","11","300","27","1997","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202012","12","200","30","2019","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202001","12","500","24","2015","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","15","300","38","2020","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202002","15","2,000","5","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","20","월세","202002","16","300","37","2017","null","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202002","16","3,000","18","null","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202002","16","4,000","10","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202002","17","4,500","5","1989","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202012","18","200","30","2016","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","-","20","월세","202002","18","300","37","2019","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","18","300","30","2018","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202001","18","300","40","2018","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202002","18","300","36","null","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","19","100","23","1989","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","19","200","39","2018","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","19","300","38","2020","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","20","300","37","2015","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","20","4,500","5","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202001","21","100","22","2010","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","21","300","38","2020","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202002","22","300","36","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","5**","25m미만","20","월세","202012","23","300","35","2019","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202003","26","300","30","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202001","27","100","26","1986","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","20","월세","202002","27","1,500","25","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202001","27","4,000","9","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202005","30","5,000","5","2019","내동로320번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202010","31","300","35","2020","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202002","1","3,000","0","null","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202001","4","5,000","0","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202006","6","5,000","0","null","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202002","7","5,000","0","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","20","전세","202001","8","4,000","0","2016","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202001","8","4,500","0","2016","가좌길78번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","전세","202007","13","4,000","0","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202001","18","4,500","0","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202011","18","5,000","0","2017","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202001","22","3,000","0","2015","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","20","전세","202001","22","4,500","0","2015","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202001","22","4,500","0","2015","가좌길78번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","-","20","전세","202004","24","4,500","0","2020","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202001","27","5,000","0","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20.1","월세","202003","8","300","30","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202003","14","300","38","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","월세","202002","21","2,500","25","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","월세","202002","22","3,000","20","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","월세","202012","28","100","20","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202011","4","3,500","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202001","16","4,500","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202002","22","4,500","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202011","24","4,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202007","28","4,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","21","월세","202003","1","300","35","2009","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202001","2","200","24","1987","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202003","2","3,000","15","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","21","월세","202001","10","200","31","2016","가좌길74번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202002","15","300","35","2017","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202002","18","200","37","2017","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","21","월세","202002","20","1,000","36","2009","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","21","월세","202001","21","300","40","2009","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","21","월세","202001","21","300","40","2009","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202002","22","3,000","15","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21","월세","202006","25","1,000","40","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202004","25","3,500","7","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","전세","202001","17","4,000","0","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","전세","202011","18","4,000","0","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","전세","202009","29","6,000","0","2017","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21.1","전세","202012","5","4,500","0","2018","개양로6번길","-","-","-","",""
