시군구,번지,도로조건,계약면적(㎡),계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명,year,month,전월세구분_월세,전월세구분_전세,전월세전환율,전세전환가격,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
경상남도 진주시 가좌동,6**,8,25,202102,20,300,30,2010,가호로4번길,2021,2,1,0,7.2,5300,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,25,202102,20,300,26,2019,가좌길74번길,2021,2,1,0,7.2,4633,경상남도 진주시 가좌동 가좌길74번길,128.1065401,35.1598001,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길74번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,202102,20,1500,18,2009,가좌안골길16번길,2021,2,1,0,7.2,4500,경상남도 진주시 가좌동 가좌안골길16번길,128.1077275,35.1529391,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌안골길16번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202102,20,2000,22,2013,내동로320번길,2021,2,1,0,7.2,5667,경상남도 진주시 가좌동 내동로320번길,128.1001041,35.1478435,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로320번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202102,20,5000,3,1989,가좌길84번길,2021,2,1,0,7.2,5500,경상남도 진주시 가좌동 가좌길84번길,128.1067933,35.1603858,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길84번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202102,22,300,28,2018,가좌길60번길,2021,2,1,0,7.2,4967,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202102,23,200,25,2016,가좌길40번길,2021,2,1,0,7.2,4367,경상남도 진주시 가좌동 가좌길40번길,128.1058894,35.157466,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길40번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,202102,25,200,27,2011,진주대로500번길,2021,2,1,0,7.2,4700,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,202102,2,5000,0,2017,가좌길64번길,2021,2,0,1,7.2,5000,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,202102,5,4500,0,2010,개양로6번길,2021,2,0,1,7.2,4500,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202102,8,4500,0,2017,가좌길40번길,2021,2,0,1,7.2,4500,경상남도 진주시 가좌동 가좌길40번길,128.1058894,35.157466,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길40번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202102,17,4500,0,2018,가좌길44번길,2021,2,0,1,7.2,4500,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,26.5,202102,18,300,35,2021,가좌길60번길,2021,2,1,0,7.2,6133,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,27.43,202102,20,300,25,2012,가좌길78번길,2021,2,1,0,7.2,4467,경상남도 진주시 가좌동 가좌길78번길,128.106519,35.1604762,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길78번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,28,202102,9,200,30,2010,개양로13번길,2021,2,1,0,7.2,5200,경상남도 진주시 가좌동 개양로13번길,128.1085555,35.1565802,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로13번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,29,202102,24,200,35,2021,가좌길60번길,2021,2,1,0,7.2,6033,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,29,202102,15,4000,0,2014,가호로4번길,2021,2,0,1,7.2,4000,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,8**,8,30,202102,8,1000,29,2012,가좌길29번길,2021,2,1,0,7.2,5833,경상남도 진주시 가좌동 가좌길29번길,128.0998978,35.158679,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길29번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,30,202102,14,300,35,2007,진주대로542번길,2021,2,1,0,7.2,6133,경상남도 진주시 가좌동 진주대로542번길,128.1084984,35.1549036,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로542번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,30,202102,21,300,32,2019,가좌길74번길,2021,2,1,0,7.2,5633,경상남도 진주시 가좌동 가좌길74번길,128.1065401,35.1598001,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길74번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,30,202102,21,3500,13,2019,가좌길74번길,2021,2,1,0,7.2,5667,경상남도 진주시 가좌동 가좌길74번길,128.1065401,35.1598001,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길74번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,30,202102,23,300,30,2017,가좌길60번길,2021,2,1,0,7.2,5300,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,33,202102,15,300,35,2012,가호로4번길,2021,2,1,0,7.2,6133,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,33,202102,2,4000,0,2006,개양로6번길,2021,2,0,1,7.2,4000,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,40.1,202102,6,200,38,2007,진주대로568번길,2021,2,1,0,7.2,6533,경상남도 진주시 가좌동 진주대로568번길,128.10916,35.1571476,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로568번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,40.48,202102,1,2000,18,2006,진주대로404번길,2021,2,1,0,7.2,5000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,49.59,202102,21,2500,10,2006,진주대로404번길,2021,2,1,0,7.2,4167,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,49.59,202102,21,2500,10,2006,진주대로404번길,2021,2,1,0,7.2,4167,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,8**,25,74.6,202102,2,500,90,2019,가좌길29번길,2021,2,1,0,7.2,15500,경상남도 진주시 가좌동 가좌길29번길,128.0998978,35.158679,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길29번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,20,202106,25,300,31,2012,진주대로542번길,2021,6,1,0,6.6,5936,경상남도 진주시 가좌동 진주대로542번길,128.1084984,35.1549036,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로542번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,20,202106,19,5000,0,2016,가좌길48번길,2021,6,0,1,6.6,5000,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,20.3,202106,18,100,20,2016,가좌길48번길,2021,6,1,0,6.6,3736,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,22.3,202106,14,300,35,2007,진주대로500번길,2021,6,1,0,6.6,6664,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,22.3,202106,27,200,35,2007,진주대로500번길,2021,6,1,0,6.6,6564,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,23.3,202106,15,300,37,2007,진주대로500번길,2021,6,1,0,6.6,7027,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,202106,8,200,20,2010,진주대로404번길,2021,6,1,0,6.6,3836,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,202106,19,300,33,2011,진주대로500번길,2021,6,1,0,6.6,6300,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,27,202106,17,300,32,2011,개양로6번길,2021,6,1,0,6.6,6118,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,28,202106,12,2000,20,2013,내동로320번길,2021,6,1,0,6.6,5636,경상남도 진주시 가좌동 내동로320번길,128.1001041,35.1478435,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로320번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,28,202106,13,300,32,2017,가좌길60번길,2021,6,1,0,6.6,6118,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,28.3,202106,26,300,39,2007,진주대로500번길,2021,6,1,0,6.6,7391,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,28.3,202106,28,300,40,2015,진주대로500번길,2021,6,1,0,6.6,7573,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,28.3,202106,28,300,40,2007,진주대로500번길,2021,6,1,0,6.6,7573,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,28.3,202106,28,300,40,2015,진주대로500번길,2021,6,1,0,6.6,7573,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,29.75,202106,26,500,40,2012,진주대로568번길,2021,6,1,0,6.6,7773,경상남도 진주시 가좌동 진주대로568번길,128.10916,35.1571476,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로568번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,30,202106,23,300,35,2011,진주대로500번길,2021,6,1,0,6.6,6664,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,30,202106,25,300,32,2011,진주대로500번길,2021,6,1,0,6.6,6118,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,33,202106,12,300,25,2020,가좌길40번길,2021,6,1,0,6.6,4845,경상남도 진주시 가좌동 가좌길40번길,128.1058894,35.157466,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길40번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,50,202106,27,500,40,2007,가좌안골길16번길,2021,6,1,0,6.6,7773,경상남도 진주시 가좌동 가좌안골길16번길,128.1077275,35.1529391,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌안골길16번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,83.56,202106,30,0,53,2005,진주대로404번길,2021,6,1,0,6.6,9636,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,111.12,202106,30,300,53,2005,진주대로404번길,2021,6,1,0,6.6,9936,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,16,202101,13,100,29,2016,가좌길36번길,2021,1,1,0,6.5,5454,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,17,202101,3,5000,5,2019,가좌길36번길,2021,1,1,0,6.5,5923,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,17,202101,3,5000,5,2019,가좌길36번길,2021,1,1,0,6.5,5923,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,18,202101,9,300,37,2008,진주대로500번길,2021,1,1,0,6.5,7131,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,18,202101,13,5000,0,2019,가좌길36번길,2021,1,0,1,6.5,5000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,18,202101,16,5000,0,2017,가좌길36번길,2021,1,0,1,6.5,5000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,18,202101,23,5000,0,2016,가좌길36번길,2021,1,0,1,6.5,5000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,18.18,202101,20,4000,3,2014,가호로4번길,2021,1,1,0,6.5,4554,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,18.18,202101,12,4500,0,2016,가좌길78번길,2021,1,0,1,6.5,4500,경상남도 진주시 가좌동 가좌길78번길,128.106519,35.1604762,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길78번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,19.83,202101,12,300,30,2019,가좌길48번길,2021,1,1,0,6.5,5838,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,2,300,38,2018,가좌길48번길,2021,1,1,0,6.5,7315,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,23,100,15,2010,진주대로404번길,2021,1,1,0,6.5,2869,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,23,300,32,2011,진주대로404번길,2021,1,1,0,6.5,6208,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,20,202101,23,300,35,2006,내동로348번길,2021,1,1,0,6.5,6762,경상남도 진주시 가좌동 내동로348번길,128.1020264,35.149158,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로348번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,8**,8,20,202101,23,300,34,2012,가좌길29번길,2021,1,1,0,6.5,6577,경상남도 진주시 가좌동 가좌길29번길,128.0998978,35.158679,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길29번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,26,100,15,2010,진주대로404번길,2021,1,1,0,6.5,2869,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,26,100,15,2010,진주대로404번길,2021,1,1,0,6.5,2869,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,26,300,27,2016,가좌길60번길,2021,1,1,0,6.5,5285,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,30,300,33,2012,가좌길48번길,2021,1,1,0,6.5,6392,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,202101,21,5000,0,2016,가좌길40번길,2021,1,0,1,6.5,5000,경상남도 진주시 가좌동 가좌길40번길,128.1058894,35.157466,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길40번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,20.3,202101,10,4500,0,2011,개양로6번길,2021,1,0,1,6.5,4500,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,21,202101,13,200,25,2015,가호로4번길,2021,1,1,0,6.5,4815,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,23,202101,15,200,28,1988,가좌길36번길,2021,1,1,0,6.5,5369,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,23,202101,31,4000,0,2014,가호로4번길,2021,1,0,1,6.5,4000,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,23,202101,31,4000,0,2014,가호로4번길,2021,1,0,1,6.5,4000,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,23.1,202101,9,200,38,2007,진주대로500번길,2021,1,1,0,6.5,7215,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,23.1,202101,29,3000,0,2014,진주대로404번길,2021,1,0,1,6.5,3000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,23.5,202101,27,2500,20,2017,가좌길36번길,2021,1,1,0,6.5,6192,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,202101,6,300,37,2010,진주대로500번길,2021,1,1,0,6.5,7131,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,202101,12,300,36,2015,개양로13번길,2021,1,1,0,6.5,6946,경상남도 진주시 가좌동 개양로13번길,128.1085555,35.1565802,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로13번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,202101,16,300,39,2011,진주대로500번길,2021,1,1,0,6.5,7500,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202101,22,200,32,2012,가좌길48번길,2021,1,1,0,6.5,6108,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,25,202101,22,2000,20,2020,가좌길36번길,2021,1,1,0,6.5,5692,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,202101,25,300,29,2018,가좌길60번길,2021,1,1,0,6.5,5654,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,202101,26,300,30,2011,진주대로500번길,2021,1,1,0,6.5,5838,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,25,202101,28,300,40,2007,진주대로500번길,2021,1,1,0,6.5,7685,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
