시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명,경도,위도,year,month,location,전월세전환율,전세전환가격,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
경상남도 진주시 가좌동,4**,12,117.23,전세,201811,30,11000,0,2008,진주대로542번길,128.1048819,35.150661,2018,11,경상남도 진주시 가좌동 진주대로542번길,5.4,11000,경상남도 진주시 가좌동 진주대로542번길,128.1084984,35.1549036,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로542번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,117.23,전세,201811,30,11000,0,2008,진주대로542번길,128.1048819,35.150661,2018,11,경상남도 진주시 가좌동 진주대로542번길,5.4,11000,경상남도 진주시 가좌동 진주대로542번길,128.1084984,35.1549036,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로542번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 호탄동,6**,8,25,월세,201811,4,300,39,2012,가호로62번길,128.106519,35.1604762,2018,11,경상남도 진주시 호탄동 가호로62번길,5.4,8967,경상남도 진주시 호탄동 가호로62번길,128.1128789,35.1635894,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 가호로62번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,25,월세,201811,9,200,31,2004,호탄길13번길,128.1065401,35.1598001,2018,11,경상남도 진주시 호탄동 호탄길13번길,5.4,7089,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,26.4,월세,201811,5,4500,5,2012,진주대로404번길,128.1023995,35.1579107,2018,11,경상남도 진주시 호탄동 진주대로404번길,5.4,5611,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30,월세,201811,17,100,20,2001,호탄길21번길,128.1058569,35.1577995,2018,11,경상남도 진주시 호탄동 호탄길21번길,5.4,4544,경상남도 진주시 호탄동 호탄길21번길,128.1149532,35.1633441,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길21번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30,월세,201811,17,100,20,2001,호탄길21번길,128.1058894,35.157466,2018,11,경상남도 진주시 호탄동 호탄길21번길,5.4,4544,경상남도 진주시 호탄동 호탄길21번길,128.1149532,35.1633441,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길21번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201811,24,2000,30,2016,호탄길28번길,128.1071803,35.1624949,2018,11,경상남도 진주시 호탄동 호탄길28번길,5.4,8667,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,25,55,월세,201811,22,2000,25,1999,호탄길22번길,128.1088389,35.1551106,2018,11,경상남도 진주시 호탄동 호탄길22번길,5.4,7556,경상남도 진주시 호탄동 호탄길22번길,128.1172911,35.1631976,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길22번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,60,전세,201811,8,10000,0,2018,호탄길9번길,128.1023995,35.1579107,2018,11,경상남도 진주시 호탄동 호탄길9번길,5.4,10000,경상남도 진주시 호탄동 호탄길9번길,128.1151493,35.1623163,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,9**,12,70,전세,201811,22,9000,0,2012,강변길9번길,128.0866166,35.1796837,2018,11,경상남도 진주시 호탄동 강변길9번길,5.4,9000,경상남도 진주시 호탄동 강변길9번길,128.1099598,35.1642051,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 강변길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,100,월세,201811,20,15000,10,2018,호탄길9번길,128.1023995,35.1579107,2018,11,경상남도 진주시 호탄동 호탄길9번길,5.4,17222,경상남도 진주시 호탄동 호탄길9번길,128.1151493,35.1623163,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 가좌동,1***,8,14.2,월세,201906,25,300,32,2016,가좌길60번길,128.1048819,35.150661,2019,6,경상남도 진주시 가좌동 가좌길60번길,5.3,7545,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,21,월세,201906,17,300,40,2008,진주대로500번길,128.1058569,35.1577995,2019,6,경상남도 진주시 가좌동 진주대로500번길,5.3,9357,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,28,월세,201906,10,500,38,2007,진주대로500번길,128.1088389,35.1551106,2019,6,경상남도 진주시 가좌동 진주대로500번길,5.3,9104,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,12,28,월세,201906,26,300,30,2007,진주대로404번길,128.1088389,35.1551106,2019,6,경상남도 진주시 가좌동 진주대로404번길,5.3,7092,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,30,월세,201906,3,4500,9,2007,진주대로568번길,128.1058569,35.1577995,2019,6,경상남도 진주시 가좌동 진주대로568번길,5.3,6538,경상남도 진주시 가좌동 진주대로568번길,128.10916,35.1571476,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로568번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,55,월세,201906,16,500,50,2008,진주대로500번길,128.1023995,35.1579107,2019,6,경상남도 진주시 가좌동 진주대로500번길,5.3,11821,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 호탄동,6**,8,20,전세,201906,4,5000,0,2011,호탄길9번길,128.1059656,35.1569611,2019,6,경상남도 진주시 호탄동 호탄길9번길,5.3,5000,경상남도 진주시 호탄동 호탄길9번길,128.1151493,35.1623163,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,26.4,전세,201906,26,4500,0,2016,호탄길21번길,128.1061209,35.158214,2019,6,경상남도 진주시 호탄동 호탄길21번길,5.3,4500,경상남도 진주시 호탄동 호탄길21번길,128.1149532,35.1633441,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길21번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,26.45,월세,201906,28,300,32,2004,호탄길13번길,128.1061876,35.158872,2019,6,경상남도 진주시 호탄동 호탄길13번길,5.3,7545,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,28,월세,201906,15,300,33,2006,진주대로404번길,128.1020264,35.149158,2019,6,경상남도 진주시 호탄동 진주대로404번길,5.3,7772,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,29,전세,201906,27,4500,0,2012,진주대로404번길,128.1059656,35.1569611,2019,6,경상남도 진주시 호탄동 진주대로404번길,5.3,4500,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30,월세,201906,12,100,23,2007,호탄길34번길,128.1060436,35.1578174,2019,6,경상남도 진주시 호탄동 호탄길34번길,5.3,5308,경상남도 진주시 호탄동 호탄길34번길,128.1174249,35.1646037,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길34번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,전세,201906,8,3000,0,2000,호탄길28번길,128.1061209,35.158214,2019,6,경상남도 진주시 호탄동 호탄길28번길,5.3,3000,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,33.05,월세,201906,14,2000,10,2002,진주대로404번길,128.1059656,35.1569611,2019,6,경상남도 진주시 호탄동 진주대로404번길,5.3,4264,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,35,월세,201906,27,1000,30,2009,호탄길13번길,128.1088389,35.1551106,2019,6,경상남도 진주시 호탄동 호탄길13번길,5.3,7792,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,9**,12,38,월세,201906,19,200,30,2014,강변길9번길,128.1058569,35.1577995,2019,6,경상남도 진주시 호탄동 강변길9번길,5.3,6992,경상남도 진주시 호탄동 강변길9번길,128.1099598,35.1642051,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 강변길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,43.3,전세,201906,21,6500,0,2008,호탄길27번길,128.1059656,35.1569611,2019,6,경상남도 진주시 호탄동 호탄길27번길,5.3,6500,경상남도 진주시 호탄동 호탄길27번길,128.1152724,35.1639838,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길27번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,88.2,월세,201906,12,4000,25,2012,호탄길34번길,128.1023995,35.1579107,2019,6,경상남도 진주시 호탄동 호탄길34번길,5.3,9660,경상남도 진주시 호탄동 호탄길34번길,128.1174249,35.1646037,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길34번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 가좌동,1***,12,14.85,월세,201908,28,500,35,2019,가좌길64번길,128.1058569,35.1577995,2019,8,경상남도 진주시 가좌동 가좌길64번길,5.5,8136,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,20,월세,201908,7,2000,20,2018,개양로6번길,128.1060436,35.1578174,2019,8,경상남도 진주시 가좌동 개양로6번길,5.5,6364,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,월세,201908,9,300,37,2012,가좌길78번길,128.1058569,35.1577995,2019,8,경상남도 진주시 가좌동 가좌길78번길,5.5,8373,경상남도 진주시 가좌동 가좌길78번길,128.106519,35.1604762,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길78번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,월세,201908,21,3000,25,2018,가좌길36번길,128.1048819,35.150661,2019,8,경상남도 진주시 가좌동 가좌길36번길,5.5,8455,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,20,전세,201908,24,5000,0,2019,가좌길48번길,128.1061209,35.158214,2019,8,경상남도 진주시 가좌동 가좌길48번길,5.5,5000,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,20,전세,201908,30,3000,0,2014,진주대로404번길,128.1058894,35.157466,2019,8,경상남도 진주시 가좌동 진주대로404번길,5.5,3000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,24,월세,201908,21,1000,20,2007,개양로6번길,128.1061209,35.158214,2019,8,경상남도 진주시 가좌동 개양로6번길,5.5,5364,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,201908,8,1500,30,1991,가좌길44번길,128.1058569,35.1577995,2019,8,경상남도 진주시 가좌동 가좌길44번길,5.5,8045,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,월세,201908,11,2000,28,2013,내동로320번길,128.1071803,35.1624949,2019,8,경상남도 진주시 가좌동 내동로320번길,5.5,8109,경상남도 진주시 가좌동 내동로320번길,128.1001041,35.1478435,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로320번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,월세,201908,20,300,39,2010,개양로13번길,128.1033275,35.1452897,2019,8,경상남도 진주시 가좌동 개양로13번길,5.5,8809,경상남도 진주시 가좌동 개양로13번길,128.1085555,35.1565802,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로13번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,25,전세,201908,6,5000,0,2019,가좌길48번길,128.1033275,35.1452897,2019,8,경상남도 진주시 가좌동 가좌길48번길,5.5,5000,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,7**,8,30,월세,201908,15,300,34,2011,진주대로647번길,128.1059656,35.1569611,2019,8,경상남도 진주시 가좌동 진주대로647번길,5.5,7718,경상남도 진주시 가좌동 진주대로647번길,128.1047572,35.1646965,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로647번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,30,월세,201908,27,500,33,2010,개양로6번길,128.1058569,35.1577995,2019,8,경상남도 진주시 가좌동 개양로6번길,5.5,7700,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,33,월세,201908,15,300,41,2006,개양로5번길,128.1058569,35.1577995,2019,8,경상남도 진주시 가좌동 개양로5번길,5.5,9245,경상남도 진주시 가좌동 개양로5번길,128.1080945,35.1565806,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로5번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,33,월세,201908,15,300,41,2006,개양로5번길,128.1059656,35.1569611,2019,8,경상남도 진주시 가좌동 개양로5번길,5.5,9245,경상남도 진주시 가좌동 개양로5번길,128.1080945,35.1565806,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로5번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,39,전세,201908,28,8000,0,2012,진주대로404번길,128.1058569,35.1577995,2019,8,경상남도 진주시 가좌동 진주대로404번길,5.5,8000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 호탄동,6**,8,20,월세,201908,29,200,5,2000,호탄길28번길,128.1059656,35.1569611,2019,8,경상남도 진주시 호탄동 호탄길28번길,5.5,1291,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,20,전세,201908,29,3000,0,2000,진주대로404번길,128.1058569,35.1577995,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,3000,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,24,월세,201908,9,1000,28,2014,호탄길21번길,128.1058569,35.1577995,2019,8,경상남도 진주시 호탄동 호탄길21번길,5.5,7109,경상남도 진주시 호탄동 호탄길21번길,128.1149532,35.1633441,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길21번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,25,월세,201908,5,300,31,2012,가호로62번길,128.1023995,35.1579107,2019,8,경상남도 진주시 호탄동 가호로62번길,5.5,7064,경상남도 진주시 호탄동 가호로62번길,128.1128789,35.1635894,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 가호로62번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,26,전세,201908,12,5000,0,2011,진주대로404번길,128.1062979,35.1592505,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,5000,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,26.4,월세,201908,1,100,32,2012,가호로62번길,128.1048819,35.150661,2019,8,경상남도 진주시 호탄동 가호로62번길,5.5,7082,경상남도 진주시 호탄동 가호로62번길,128.1128789,35.1635894,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 가호로62번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,27.5,전세,201908,3,3000,0,2000,호탄길28번길,128.1060436,35.1578174,2019,8,경상남도 진주시 호탄동 호탄길28번길,5.5,3000,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,29,월세,201908,5,500,38,2002,호탄길28번길,128.0998978,35.158679,2019,8,경상남도 진주시 호탄동 호탄길28번길,5.5,8791,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,29.19,전세,201908,7,4000,0,2011,진주대로404번길,128.1058569,35.1577995,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,4000,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30,월세,201908,3,4000,10,2007,호탄길34번길,128.117058,35.1537057,2019,8,경상남도 진주시 호탄동 호탄길34번길,5.5,6182,경상남도 진주시 호탄동 호탄길34번길,128.1174249,35.1646037,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길34번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201908,27,500,35,2007,호탄길27번길,128.1084984,35.1549036,2019,8,경상남도 진주시 호탄동 호탄길27번길,5.5,8136,경상남도 진주시 호탄동 호탄길27번길,128.1152724,35.1639838,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길27번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,33,월세,201908,28,3500,12,2002,진주대로404번길,128.1061209,35.158214,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,6118,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201908,29,4000,10,2011,호탄길9번길,128.1061209,35.158214,2019,8,경상남도 진주시 호탄동 호탄길9번길,5.5,6182,경상남도 진주시 호탄동 호탄길9번길,128.1151493,35.1623163,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,25,33,월세,201908,30,1000,25,2002,호탄길22번길,128.1060436,35.1578174,2019,8,경상남도 진주시 호탄동 호탄길22번길,5.5,6455,경상남도 진주시 호탄동 호탄길22번길,128.1172911,35.1631976,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길22번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,36,월세,201908,12,8000,5,2018,진주대로404번길,128.1023995,35.1579107,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,9091,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,36,월세,201908,21,100,23,2002,호탄길28번길,128.1058569,35.1577995,2019,8,경상남도 진주시 호탄동 호탄길28번길,5.5,5118,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,49.59,월세,201908,7,1000,37,2004,진주대로404번길,128.1059656,35.1569611,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,9073,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,50,월세,201908,16,5000,10,2002,진주대로404번길,128.1058569,35.1577995,2019,8,경상남도 진주시 호탄동 진주대로404번길,5.5,7182,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,50,전세,201908,12,7000,0,2012,호탄길34번길,128.1088389,35.1551106,2019,8,경상남도 진주시 호탄동 호탄길34번길,5.5,7000,경상남도 진주시 호탄동 호탄길34번길,128.1174249,35.1646037,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길34번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,55,전세,201908,20,7000,0,2008,호탄길28번길,128.1061209,35.158214,2019,8,경상남도 진주시 호탄동 호탄길28번길,5.5,7000,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,103,전세,201908,9,12000,0,2016,호탄길27번길,128.10916,35.1571476,2019,8,경상남도 진주시 호탄동 호탄길27번길,5.5,12000,경상남도 진주시 호탄동 호탄길27번길,128.1152724,35.1639838,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길27번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 가좌동,1***,8,16,월세,201812,26,300,30,1987,가좌길48번길,128.1061209,35.158214,2018,12,경상남도 진주시 가좌동 가좌길48번길,5.4,6967,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,16,월세,201812,29,300,32,1987,가좌길48번길,128.1058569,35.1577995,2018,12,경상남도 진주시 가좌동 가좌길48번길,5.4,7411,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,18,월세,201812,19,5000,5,2018,진주대로404번길,128.1058569,35.1577995,2018,12,경상남도 진주시 가좌동 진주대로404번길,5.4,6111,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,18,전세,201812,22,4000,0,2018,개양로6번길,128.106519,35.1604762,2018,12,경상남도 진주시 가좌동 개양로6번길,5.4,4000,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,20,월세,201812,22,300,30,2018,개양로6번길,128.1059656,35.1569611,2018,12,경상남도 진주시 가좌동 개양로6번길,5.4,6967,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
