,시군구,번지,도로조건,계약면적(㎡),계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명,경도,위도,year,month,location,전월세전환율,전세전환가격,coivd,price_per_m2,gnu_distance,전월세구분_월세,전월세구분_전세
3264,경상남도 진주시 상대동,3**,12,49.11,201804,27,5000,6,2003,돗골로118번길,128.1059656,35.1569611,2018,4,경상남도 진주시 상대동 돗골로118번길,4.9,6469,0,131.72469965383831,0.6214155116249331,True,False
3265,경상남도 진주시 상대동,6**,8,49.5,201801,9,7000,20,2017,모덕로87번길,128.1085555,35.1565802,2018,1,경상남도 진주시 상대동 모덕로87번길,4.8,12000,0,242.42424242424244,0.7843704543021701,True,False
3266,경상남도 진주시 상대동,3**,12,49.5,201809,10,5000,10,1988,대신로207번길,128.1048819,35.150661,2018,9,경상남도 진주시 상대동 대신로207번길,5.1,7353,0,148.54545454545453,0.4348472439529899,True,False
3267,경상남도 진주시 상대동,1**,8,49.5,201807,9,6500,0,2004,대신로283번길,128.1065401,35.1598001,2018,7,경상남도 진주시 상대동 대신로283번길,4.8,6500,0,131.31313131313132,0.8998915556844954,False,True
3268,경상남도 진주시 상대동,3**,8,49.68,201807,16,1000,30,1981,대신로231번길,128.1062979,35.1592505,2018,7,경상남도 진주시 상대동 대신로231번길,4.8,8500,0,171.0950080515298,0.8368933157814341,True,False
3269,경상남도 진주시 상대동,3**,12,50.0,201807,6,7000,10,2017,돗골로106번길,128.1060436,35.1578174,2018,7,경상남도 진주시 상대동 돗골로106번길,4.8,9500,0,190.0,0.6960564860685696,True,False
3270,경상남도 진주시 상대동,6**,12,50.0,201806,7,3000,32,2011,선학산길17번길,128.10916,35.1571476,2018,6,경상남도 진주시 상대동 선학산길17번길,4.8,11000,0,220.0,0.863970792077462,True,False
3271,경상남도 진주시 상대동,1**,8,50.0,201801,8,8000,15,2013,대신로283번길,128.1001041,35.1478435,2018,1,경상남도 진주시 상대동 대신로283번길,4.8,11750,0,235.0,0.5852176355170192,True,False
3272,경상남도 진주시 상대동,3**,8,50.0,201806,14,1000,42,2009,돗골로118번길,128.1048819,35.150661,2018,6,경상남도 진주시 상대동 돗골로118번길,4.8,11500,0,230.0,0.4348472439529899,True,False
3273,경상남도 진주시 상대동,2**,8,50.0,201805,14,9000,3,2017,솔밭로131번길,128.1065401,35.1598001,2018,5,경상남도 진주시 상대동 솔밭로131번길,4.8,9750,0,195.0,0.8998915556844954,True,False
3274,경상남도 진주시 상대동,2**,8,50.0,201804,15,5000,30,2018,솔밭로132번길,128.1059656,35.1569611,2018,4,경상남도 진주시 상대동 솔밭로132번길,4.9,12347,0,246.94,0.6214155116249331,True,False
3275,경상남도 진주시 상대동,1**,12,50.0,201808,16,200,43,2010,대신로292번길,128.1088389,35.1551106,2018,8,경상남도 진주시 상대동 대신로292번길,4.9,10731,0,214.62,0.7410075237631446,True,False
3276,경상남도 진주시 상대동,5**,12,50.0,201806,19,3000,28,2018,모덕로137번길,128.1088389,35.1551106,2018,6,경상남도 진주시 상대동 모덕로137번길,4.8,10000,0,200.0,0.7410075237631446,True,False
3277,경상남도 진주시 상대동,5**,12,50.0,201803,19,9500,5,1996,모덕로137번길,128.1020264,35.149158,2018,3,경상남도 진주시 상대동 모덕로137번길,4.9,10724,0,214.48,0.44045581996382116,True,False
3278,경상남도 진주시 상대동,5**,12,50.0,201803,19,9500,5,1996,모덕로137번길,128.1085555,35.1565802,2018,3,경상남도 진주시 상대동 모덕로137번길,4.9,10724,0,214.48,0.7843704543021701,True,False
3279,경상남도 진주시 상대동,3**,12,50.0,201802,21,2000,50,2018,돗골로118번길,128.1048819,35.150661,2018,2,경상남도 진주시 상대동 돗골로118번길,4.8,14500,0,290.0,0.4348472439529899,True,False
3280,경상남도 진주시 상대동,3**,12,50.0,201807,21,2000,40,2016,동진로216번길,128.1088389,35.1551106,2018,7,경상남도 진주시 상대동 동진로216번길,4.8,12000,0,240.0,0.7410075237631446,True,False
3281,경상남도 진주시 상대동,2**,8,50.0,201805,21,7000,7,1995,대신로275번길,128.1001041,35.1478435,2018,5,경상남도 진주시 상대동 대신로275번길,4.8,8750,0,175.0,0.5852176355170192,True,False
3282,경상남도 진주시 상대동,2**,8,50.0,201812,24,300,30,2007,솔밭로131번길,128.1128789,35.1635894,2018,12,경상남도 진주시 상대동 솔밭로131번길,5.4,6967,0,139.34,1.5885436885554396,True,False
3283,경상남도 진주시 상대동,6**,12,50.0,201803,26,500,40,2013,모덕로87번길,128.1174249,35.1646037,2018,3,경상남도 진주시 상대동 모덕로87번길,4.9,10296,0,205.92,1.9639957163003736,True,False
3284,경상남도 진주시 상대동,2**,12,50.0,201807,30,500,55,2018,동진로119번길,128.1151493,35.1623163,2018,7,경상남도 진주시 상대동 동진로119번길,4.8,14250,0,285.0,1.642122837501898,True,False
3285,경상남도 진주시 상대동,2**,8,50.0,201801,31,8000,15,2018,상대로12번길,128.1033275,35.1452897,2018,1,경상남도 진주시 상대동 상대로12번길,4.8,11750,0,235.0,0.8859574724741465,True,False
3286,경상남도 진주시 상대동,2**,8,50.0,201809,3,6500,0,2011,동진로131번길,128.1151493,35.1623163,2018,9,경상남도 진주시 상대동 동진로131번길,5.1,6500,0,130.0,1.642122837501898,False,True
3287,경상남도 진주시 상대동,1**,8,50.0,201809,5,7000,0,2011,대신로299번길,128.1149523,35.1627221,2018,9,경상남도 진주시 상대동 대신로299번길,5.1,7000,0,140.0,1.657159580253728,False,True
3288,경상남도 진주시 상대동,3**,8,50.2,201809,17,6000,0,2005,동진로216번길,128.1033275,35.1452897,2018,9,경상남도 진주시 상대동 동진로216번길,5.1,6000,0,119.5219123505976,0.8859574724741465,False,True
3289,경상남도 진주시 상대동,2**,8,50.79,201804,16,500,30,1985,돗골로170번길,128.1033275,35.1452897,2018,4,경상남도 진주시 상대동 돗골로170번길,4.9,7847,0,154.49891710966725,0.8859574724741465,True,False
3290,경상남도 진주시 상대동,2**,8,50.92,201807,19,8500,0,2018,동진로110번길,128.1151493,35.1623163,2018,7,경상남도 진주시 상대동 동진로110번길,4.8,8500,0,166.9285153181461,1.642122837501898,False,True
3291,경상남도 진주시 상대동,1**,8,51.0,201811,21,8000,0,2011,대신로299번길,128.1033275,35.1452897,2018,11,경상남도 진주시 상대동 대신로299번길,5.4,8000,0,156.86274509803923,0.8859574724741465,False,True
3292,경상남도 진주시 상대동,5**,8,51.0,201808,22,6000,0,2007,선학산길57번길,128.1174249,35.1646037,2018,8,경상남도 진주시 상대동 선학산길57번길,4.9,6000,0,117.6470588235294,1.9639957163003736,False,True
3293,경상남도 진주시 상대동,2**,12,51.14,201807,30,7000,0,1978,모덕로64번길,128.1149523,35.1627221,2018,7,경상남도 진주시 상대동 모덕로64번길,4.8,7000,0,136.8791552600704,1.657159580253728,False,True
3294,경상남도 진주시 상대동,6**,8,51.2,201802,2,5000,12,2010,선학산길17번길,128.1119033,35.164636,2018,2,경상남도 진주시 상대동 선학산길17번길,4.8,8000,0,156.25,1.6210116144401718,True,False
3295,경상남도 진주시 상대동,2**,8,51.67,201807,23,3000,10,1975,솔밭로132번길,128.1060436,35.1578174,2018,7,경상남도 진주시 상대동 솔밭로132번길,4.8,5500,0,106.4447455002903,0.6960564860685696,True,False
3296,경상남도 진주시 상대동,2**,8,52.0,201801,20,500,30,1993,모덕로96번길,128.1059656,35.1569611,2018,1,경상남도 진주시 상대동 모덕로96번길,4.8,8000,0,153.84615384615384,0.6214155116249331,True,False
3297,경상남도 진주시 상대동,6**,8,52.8,201810,1,2000,15,1993,모덕로87번길,128.1048819,35.150661,2018,10,경상남도 진주시 상대동 모덕로87번길,5.1,5529,0,104.7159090909091,0.4348472439529899,True,False
3298,경상남도 진주시 상대동,3**,8,52.8,201801,8,2000,43,2017,돗골로118번길,128.1088389,35.1551106,2018,1,경상남도 진주시 상대동 돗골로118번길,4.8,12750,0,241.47727272727275,0.7410075237631446,True,False
3299,경상남도 진주시 상대동,3**,8,52.8,201803,5,6000,0,2003,돗골로112번길,128.1033275,35.1452897,2018,3,경상남도 진주시 상대동 돗골로112번길,4.9,6000,0,113.63636363636364,0.8859574724741465,False,True
3300,경상남도 진주시 상대동,2**,8,52.87,201801,3,5000,12,2011,동진로119번길,128.1020264,35.149158,2018,1,경상남도 진주시 상대동 동진로119번길,4.8,8000,0,151.31454511064877,0.44045581996382116,True,False
3301,경상남도 진주시 상대동,6**,8,52.89,201807,27,2000,45,2017,모덕로87번길,128.1020264,35.149158,2018,7,경상남도 진주시 상대동 모덕로87번길,4.8,13250,0,250.5199470599357,0.44045581996382116,True,False
3302,경상남도 진주시 상대동,2**,8,52.89,201810,3,9000,0,2018,동진로110번길,128.1080945,35.1565806,2018,10,경상남도 진주시 상대동 동진로110번길,5.1,9000,0,170.16449234259784,0.7484230821996642,False,True
3303,경상남도 진주시 상대동,2**,8,52.89,201810,3,9000,0,2018,동진로110번길,128.1061876,35.158872,2018,10,경상남도 진주시 상대동 동진로110번길,5.1,9000,0,170.16449234259784,0.7966681610717595,False,True
3304,경상남도 진주시 상대동,2**,8,52.89,201811,30,5000,0,2003,동진로110번길,128.1059656,35.1569611,2018,11,경상남도 진주시 상대동 동진로110번길,5.4,5000,0,94.53582907922102,0.6214155116249331,False,True
3305,경상남도 진주시 상대동,2**,8,53.46,201802,13,457,14,2017,동진로119번길,128.1060436,35.1578174,2018,2,경상남도 진주시 상대동 동진로119번길,4.8,3957,0,74.01795735129069,0.6960564860685696,True,False
3306,경상남도 진주시 상대동,3**,12,55.0,201809,1,6500,0,2011,대신로207번길,128.1048819,35.150661,2018,9,경상남도 진주시 상대동 대신로207번길,5.1,6500,0,118.18181818181819,0.4348472439529899,False,True
3307,경상남도 진주시 상대동,4**,8,55.0,201810,8,5500,0,2011,모덕로147번길,128.1048819,35.150661,2018,10,경상남도 진주시 상대동 모덕로147번길,5.1,5500,0,100.0,0.4348472439529899,False,True
3308,경상남도 진주시 상대동,2**,8,55.0,201807,19,10000,0,2018,동진로107번길,128.1048819,35.150661,2018,7,경상남도 진주시 상대동 동진로107번길,4.8,10000,0,181.8181818181818,0.4348472439529899,False,True
3309,경상남도 진주시 상대동,3**,8,55.8,201803,31,2500,25,1979,대신로207번길,128.1088389,35.1551106,2018,3,경상남도 진주시 상대동 대신로207번길,4.9,8622,0,154.51612903225808,0.7410075237631446,True,False
3310,경상남도 진주시 상대동,7**,12,55.89,201805,11,5000,0,2000,남강로881번길,128.1067933,35.1603858,2018,5,경상남도 진주시 상대동 남강로881번길,4.8,5000,0,89.46144211844695,0.9670737108625334,False,True
3311,경상남도 진주시 상대동,3**,12,56.0,201804,6,3000,40,2018,돗골로118번길,128.1067933,35.1603858,2018,4,경상남도 진주시 상대동 돗골로118번길,4.9,12796,0,228.5,0.9670737108625334,True,False
3312,경상남도 진주시 상대동,3**,8,56.0,201804,18,3000,35,2014,도동천로184번길,128.1073324,35.1529936,2018,4,경상남도 진주시 상대동 도동천로184번길,4.9,11571,0,206.625,0.5675643343495832,True,False
3313,경상남도 진주시 상대동,2**,12,56.0,201806,28,7000,5,2004,솔밭로140번길,128.1059656,35.1569611,2018,6,경상남도 진주시 상대동 솔밭로140번길,4.8,8250,0,147.32142857142858,0.6214155116249331,True,False
3314,경상남도 진주시 상대동,2**,8,56.0,201801,2,9500,0,2018,상대로12번길,128.1048819,35.150661,2018,1,경상남도 진주시 상대동 상대로12번길,4.8,9500,0,169.64285714285714,0.4348472439529899,False,True
3315,경상남도 진주시 상대동,3**,12,56.0,201801,31,9500,0,2017,돗골로118번길,128.1088389,35.1551106,2018,1,경상남도 진주시 상대동 돗골로118번길,4.8,9500,0,169.64285714285714,0.7410075237631446,False,True
3316,경상남도 진주시 상대동,1**,8,56.1,201802,2,8000,15,2018,상대로35번길,128.1033275,35.1452897,2018,2,경상남도 진주시 상대동 상대로35번길,4.8,11750,0,209.44741532976826,0.8859574724741465,True,False
3317,경상남도 진주시 상대동,2**,8,56.1,201811,19,1000,60,2010,동진로119번길,128.1069924,35.1531471,2018,11,경상남도 진주시 상대동 동진로119번길,5.4,14333,0,255.49019607843135,0.5367461498874363,True,False
3318,경상남도 진주시 상대동,3**,12,56.1,201811,21,4000,32,2016,돗골로117번길,128.1088389,35.1551106,2018,11,경상남도 진주시 상대동 돗골로117번길,5.4,11111,0,198.05704099821747,0.7410075237631446,True,False
3319,경상남도 진주시 상대동,3**,12,56.1,201804,28,4000,23,2011,대신로207번길,128.1033275,35.1452897,2018,4,경상남도 진주시 상대동 대신로207번길,4.9,9633,0,171.71122994652407,0.8859574724741465,True,False
3320,경상남도 진주시 상대동,3**,12,56.1,201802,28,6000,17,2012,대신로207번길,128.1020264,35.149158,2018,2,경상남도 진주시 상대동 대신로207번길,4.8,10250,0,182.70944741532978,0.44045581996382116,True,False
3321,경상남도 진주시 상대동,2**,8,56.1,201810,10,5000,0,2003,동진로110번길,128.1020264,35.149158,2018,10,경상남도 진주시 상대동 동진로110번길,5.1,5000,0,89.12655971479501,0.44045581996382116,False,True
3322,경상남도 진주시 상대동,3**,12,56.19,201807,7,4000,11,2004,대신로255번길,128.1152724,35.1639838,2018,7,경상남도 진주시 상대동 대신로255번길,4.8,6750,0,120.12813667912441,1.7725608676967561,True,False
3323,경상남도 진주시 상대동,3**,12,56.19,201807,7,3000,0,2004,대신로255번길,128.1033275,35.1452897,2018,7,경상남도 진주시 상대동 대신로255번길,4.8,3000,0,53.39028296849973,0.8859574724741465,False,True
3324,경상남도 진주시 상대동,1**,8,56.2,201803,13,4000,23,2011,대신로300번길,128.1033275,35.1452897,2018,3,경상남도 진주시 상대동 대신로300번길,4.9,9633,0,171.40569395017792,0.8859574724741465,True,False
3325,경상남도 진주시 상대동,3**,12,56.98,201811,12,7500,0,2010,동진로215번길,128.1174249,35.1646037,2018,11,경상남도 진주시 상대동 동진로215번길,5.4,7500,0,131.62513162513164,1.9639957163003736,False,True
3326,경상남도 진주시 상대동,2**,8,57.0,201809,14,8000,0,2018,돗골로170번길,128.1151493,35.1623163,2018,9,경상남도 진주시 상대동 돗골로170번길,5.1,8000,0,140.35087719298247,1.642122837501898,False,True
3327,경상남도 진주시 상대동,3**,8,58.0,201808,9,9000,0,2018,대신로243번길,128.1149523,35.1627221,2018,8,경상남도 진주시 상대동 대신로243번길,4.9,9000,0,155.17241379310346,1.657159580253728,False,True
3328,경상남도 진주시 상대동,2**,8,58.0,201804,22,9000,0,2018,돗골로170번길,128.1033275,35.1452897,2018,4,경상남도 진주시 상대동 돗골로170번길,4.9,9000,0,155.17241379310346,0.8859574724741465,False,True
3329,경상남도 진주시 상대동,2**,8,58.0,201807,31,10000,0,2016,돗골로170번길,128.1172911,35.1631976,2018,7,경상남도 진주시 상대동 돗골로170번길,4.8,10000,0,172.41379310344828,1.8557632924192673,False,True
3330,경상남도 진주시 상대동,1**,8,58.14,201806,15,5000,0,2012,대신로308번길,128.1119033,35.164636,2018,6,경상남도 진주시 상대동 대신로308번길,4.8,5000,0,85.99931200550395,1.6210116144401718,False,True
3331,경상남도 진주시 상대동,3**,12,58.45,201805,11,511,14,2017,모덕로137번길,128.1149532,35.1633441,2018,5,경상남도 진주시 상대동 모덕로137번길,4.8,4011,0,68.62275449101796,1.702941626810016,True,False
3332,경상남도 진주시 상대동,2**,8,59.4,201807,1,10000,0,2018,동진로107번길,128.1071803,35.1624949,2018,7,경상남도 진주시 상대동 동진로107번길,4.8,10000,0,168.35016835016836,1.1877868548497312,False,True
3333,경상남도 진주시 상대동,3**,8,59.4,201808,24,10000,0,2018,대신로243번길,128.1061876,35.158872,2018,8,경상남도 진주시 상대동 대신로243번길,4.9,10000,0,168.35016835016836,0.7966681610717595,False,True
3334,경상남도 진주시 상대동,3**,8,59.49,201805,25,6500,0,2011,대신로207번길,128.1033275,35.1452897,2018,5,경상남도 진주시 상대동 대신로207번길,4.8,6500,0,109.26206085056312,0.8859574724741465,False,True
3335,경상남도 진주시 상대동,6**,8,59.5,201801,9,4000,60,2017,모덕로87번길,128.1062979,35.1592505,2018,1,경상남도 진주시 상대동 모덕로87번길,4.8,19000,0,319.327731092437,0.8368933157814341,True,False
3336,경상남도 진주시 상대동,2**,12,59.5,201802,24,1000,40,2012,돗골로153번길,128.1059656,35.1569611,2018,2,경상남도 진주시 상대동 돗골로153번길,4.8,11000,0,184.87394957983193,0.6214155116249331,True,False
3337,경상남도 진주시 상대동,6**,8,59.5,201803,14,3700,0,1996,선학산길17번길,128.1065401,35.1598001,2018,3,경상남도 진주시 상대동 선학산길17번길,4.9,3700,0,62.18487394957983,0.8998915556844954,False,True
3338,경상남도 진주시 상대동,7**,8,59.5,201801,29,8000,0,1977,모덕로65번길,128.1065401,35.1598001,2018,1,경상남도 진주시 상대동 모덕로65번길,4.8,8000,0,134.45378151260505,0.8998915556844954,False,True
3339,경상남도 진주시 상대동,7**,8,59.5,201801,29,10000,0,1977,모덕로65번길,128.1059656,35.1569611,2018,1,경상남도 진주시 상대동 모덕로65번길,4.8,10000,0,168.0672268907563,0.6214155116249331,False,True
3340,경상남도 진주시 상대동,1**,8,59.78,201809,21,3000,20,1984,대신로291번길,128.1058894,35.157466,2018,9,경상남도 진주시 상대동 대신로291번길,5.1,7706,0,128.90598862495818,0.6573556463088326,True,False
3341,경상남도 진주시 상대동,3**,8,60.0,201812,5,1000,42,2012,돗골로112번길,128.1061876,35.158872,2018,12,경상남도 진주시 상대동 돗골로112번길,5.4,10333,0,172.21666666666667,0.7966681610717595,True,False
3342,경상남도 진주시 상대동,3**,8,60.0,201812,5,1000,42,2012,돗골로112번길,128.1033275,35.1452897,2018,12,경상남도 진주시 상대동 돗골로112번길,5.4,10333,0,172.21666666666667,0.8859574724741465,True,False
3343,경상남도 진주시 상대동,1**,8,60.0,201803,5,3000,30,1996,대신로307번길,128.1065401,35.1598001,2018,3,경상남도 진주시 상대동 대신로307번길,4.9,10347,0,172.45,0.8998915556844954,True,False
3344,경상남도 진주시 상대동,3**,8,60.0,201810,5,6000,25,2018,돗골로123번길,128.1060436,35.1578174,2018,10,경상남도 진주시 상대동 돗골로123번길,5.1,11882,0,198.03333333333333,0.6960564860685696,True,False
3345,경상남도 진주시 상대동,2**,8,60.0,201807,8,4500,20,2010,동진로107번길,128.1060436,35.1578174,2018,7,경상남도 진주시 상대동 동진로107번길,4.8,9500,0,158.33333333333334,0.6960564860685696,True,False
3346,경상남도 진주시 상대동,6**,8,60.0,201804,10,4000,17,2006,선학산길13번길,128.1071803,35.1624949,2018,4,경상남도 진주시 상대동 선학산길13번길,4.9,8163,0,136.05,1.1877868548497312,True,False
3347,경상남도 진주시 상대동,2**,8,60.0,201806,10,7000,25,2018,동진로131번길,128.1061209,35.158214,2018,6,경상남도 진주시 상대동 동진로131번길,4.8,13250,0,220.83333333333334,0.734593828027677,True,False
3348,경상남도 진주시 상대동,6**,8,60.0,201812,11,7500,5,2018,선학산길21번길,128.1071803,35.1624949,2018,12,경상남도 진주시 상대동 선학산길21번길,5.4,8611,0,143.51666666666668,1.1877868548497312,True,False
3349,경상남도 진주시 상대동,1**,8,60.0,201801,13,500,32,2003,대신로283번길,128.1088389,35.1551106,2018,1,경상남도 진주시 상대동 대신로283번길,4.8,8500,0,141.66666666666666,0.7410075237631446,True,False
3350,경상남도 진주시 상대동,4**,8,60.0,201806,14,5000,25,2006,모덕로163번길,128.1071803,35.1624949,2018,6,경상남도 진주시 상대동 모덕로163번길,4.8,11250,0,187.5,1.1877868548497312,True,False
3351,경상남도 진주시 상대동,1**,8,60.0,201811,15,7500,20,2016,대신로300번길,128.1060436,35.1578174,2018,11,경상남도 진주시 상대동 대신로300번길,5.4,11944,0,199.06666666666666,0.6960564860685696,True,False
3352,경상남도 진주시 상대동,6**,8,60.0,201803,16,8000,20,2017,모덕로87번길,128.1033275,35.1452897,2018,3,경상남도 진주시 상대동 모덕로87번길,4.9,12898,0,214.96666666666667,0.8859574724741465,True,False
3353,경상남도 진주시 상대동,1**,8,60.0,201802,18,7000,10,2014,대신로300번길,128.1071803,35.1624949,2018,2,경상남도 진주시 상대동 대신로300번길,4.8,9500,0,158.33333333333334,1.1877868548497312,True,False
3354,경상남도 진주시 상대동,2**,8,60.0,201803,23,3000,30,2013,모덕로96번길,128.1071803,35.1624949,2018,3,경상남도 진주시 상대동 모덕로96번길,4.9,10347,0,172.45,1.1877868548497312,True,False
3355,경상남도 진주시 상대동,2**,8,60.0,201805,23,5000,15,1982,모덕로150번길,128.1088389,35.1551106,2018,5,경상남도 진주시 상대동 모덕로150번길,4.8,8750,0,145.83333333333334,0.7410075237631446,True,False
3356,경상남도 진주시 상대동,1**,8,60.0,201810,24,1000,33,2011,대신로300번길,128.1088389,35.1551106,2018,10,경상남도 진주시 상대동 대신로300번길,5.1,8765,0,146.08333333333334,0.7410075237631446,True,False
3357,경상남도 진주시 상대동,2**,8,60.0,201808,25,2000,43,2013,모덕로96번길,128.1033275,35.1452897,2018,8,경상남도 진주시 상대동 모덕로96번길,4.9,12531,0,208.85,0.8859574724741465,True,False
3358,경상남도 진주시 상대동,3**,8,60.0,201808,25,5000,10,2010,돗골로112번길,128.1033275,35.1452897,2018,8,경상남도 진주시 상대동 돗골로112번길,4.9,7449,0,124.15,0.8859574724741465,True,False
3359,경상남도 진주시 상대동,3**,8,60.0,201808,25,5000,10,2010,돗골로112번길,128.1059656,35.1569611,2018,8,경상남도 진주시 상대동 돗골로112번길,4.9,7449,0,124.15,0.6214155116249331,True,False
3360,경상남도 진주시 상대동,2**,12,60.0,201802,26,9500,3,2014,솔밭로140번길,128.1033275,35.1452897,2018,2,경상남도 진주시 상대동 솔밭로140번길,4.8,10250,0,170.83333333333334,0.8859574724741465,True,False
3361,경상남도 진주시 상대동,3**,12,60.0,201803,29,7000,10,2007,모덕로137번길,128.1061209,35.158214,2018,3,경상남도 진주시 상대동 모덕로137번길,4.9,9449,0,157.48333333333332,0.734593828027677,True,False
3362,경상남도 진주시 상대동,8**,8,60.0,201803,31,300,20,1985,모덕로47번길,128.1062979,35.1592505,2018,3,경상남도 진주시 상대동 모덕로47번길,4.9,5198,0,86.63333333333334,0.8368933157814341,True,False
3363,경상남도 진주시 상대동,1**,8,60.0,201802,6,9000,0,2016,대신로300번길,128.1084984,35.1549036,2018,2,경상남도 진주시 상대동 대신로300번길,4.8,9000,0,150.0,0.7045482910871802,False,True
3364,경상남도 진주시 상대동,1**,8,60.0,201806,14,9000,0,2016,대신로300번길,128.1085555,35.1565802,2018,6,경상남도 진주시 상대동 대신로300번길,4.8,9000,0,150.0,0.7843704543021701,False,True
3365,경상남도 진주시 상대동,1**,8,60.0,201809,20,1000,0,1983,대신로275번길,128.1048819,35.150661,2018,9,경상남도 진주시 상대동 대신로275번길,5.1,1000,0,16.666666666666668,0.4348472439529899,False,True
3366,경상남도 진주시 상대동,1**,8,60.0,201802,23,9000,0,2016,대신로300번길,128.1071803,35.1624949,2018,2,경상남도 진주시 상대동 대신로300번길,4.8,9000,0,150.0,1.1877868548497312,False,True
3367,경상남도 진주시 상대동,5**,12,60.0,201804,23,10000,0,2018,모덕로137번길,128.1065401,35.1598001,2018,4,경상남도 진주시 상대동 모덕로137번길,4.9,10000,0,166.66666666666666,0.8998915556844954,False,True
3368,경상남도 진주시 상대동,3**,12,60.0,201803,28,8000,0,2014,돗골로117번길,128.1001041,35.1478435,2018,3,경상남도 진주시 상대동 돗골로117번길,4.9,8000,0,133.33333333333334,0.5852176355170192,False,True
3369,경상남도 진주시 상대동,2**,8,60.0,201808,30,9000,0,2018,동진로110번길,128.1061876,35.158872,2018,8,경상남도 진주시 상대동 동진로110번길,4.9,9000,0,150.0,0.7966681610717595,False,True
3370,경상남도 진주시 상대동,2**,8,60.0,201810,31,9000,0,1977,동진로119번길,128.1058894,35.157466,2018,10,경상남도 진주시 상대동 동진로119번길,5.1,9000,0,150.0,0.6573556463088326,False,True
3371,경상남도 진주시 상대동,3**,12,60.3,201808,10,1000,33,1995,도동천로184번길,128.1048819,35.150661,2018,8,경상남도 진주시 상대동 도동천로184번길,4.9,9082,0,150.61359867330017,0.4348472439529899,True,False
3372,경상남도 진주시 상대동,2**,8,60.69,201812,7,8500,0,2010,동진로119번길,128.1062979,35.1592505,2018,12,경상남도 진주시 상대동 동진로119번길,5.4,8500,0,140.0560224089636,0.8368933157814341,False,True
3373,경상남도 진주시 상대동,1**,8,60.86,201805,21,9000,15,2018,대신로291번길,128.1058894,35.157466,2018,5,경상남도 진주시 상대동 대신로291번길,4.8,12750,0,209.49720670391062,0.6573556463088326,True,False
3374,경상남도 진주시 상대동,3**,12,61.6,201805,3,2500,20,1995,동진로215번길,128.106519,35.1604762,2018,5,경상남도 진주시 상대동 동진로215번길,4.8,7500,0,121.75324675324676,0.9625518864565211,True,False
3375,경상남도 진주시 상대동,3**,12,61.6,201805,3,2500,20,1995,동진로215번길,128.1033275,35.1452897,2018,5,경상남도 진주시 상대동 동진로215번길,4.8,7500,0,121.75324675324676,0.8859574724741465,True,False
3376,경상남도 진주시 상대동,3**,12,62.0,201809,3,5500,20,2016,동진로216번길,128.1061876,35.158872,2018,9,경상남도 진주시 상대동 동진로216번길,5.1,10206,0,164.61290322580646,0.7966681610717595,True,False
3377,경상남도 진주시 상대동,3**,8,63.24,201808,21,1000,30,1987,대신로255번길,128.1065401,35.1598001,2018,8,경상남도 진주시 상대동 대신로255번길,4.9,8347,0,131.98924731182797,0.8998915556844954,True,False
3378,경상남도 진주시 상대동,6**,12,64.3,201809,11,2000,20,1999,모덕로117번길,128.1061876,35.158872,2018,9,경상남도 진주시 상대동 모덕로117번길,5.1,6706,0,104.29237947122861,0.7966681610717595,True,False
3379,경상남도 진주시 상대동,6**,12,64.3,201809,11,2000,20,1999,모덕로117번길,128.1071803,35.1624949,2018,9,경상남도 진주시 상대동 모덕로117번길,5.1,6706,0,104.29237947122861,1.1877868548497312,True,False
3380,경상남도 진주시 상대동,3**,8,64.32,201805,23,5700,22,2016,돗골로112번길,128.1033275,35.1452897,2018,5,경상남도 진주시 상대동 돗골로112번길,4.8,11200,0,174.12935323383087,0.8859574724741465,True,False
3381,경상남도 진주시 상대동,2**,8,65.0,201811,2,9000,10,2018,돗골로170번길,128.10916,35.1571476,2018,11,경상남도 진주시 상대동 돗골로170번길,5.4,11222,0,172.64615384615385,0.863970792077462,True,False
3382,경상남도 진주시 상대동,4**,12,65.0,201806,4,4500,15,2007,모덕로147번길,128.1033275,35.1452897,2018,6,경상남도 진주시 상대동 모덕로147번길,4.8,8250,0,126.92307692307692,0.8859574724741465,True,False
3383,경상남도 진주시 상대동,3**,8,65.22,201812,24,2000,25,1979,돗골로118번길,128.0998978,35.158679,2018,12,경상남도 진주시 상대동 돗골로118번길,5.4,7556,0,115.85403250536645,0.6358430325214474,True,False
3384,경상남도 진주시 상대동,1**,30,65.88,201811,24,3000,30,1979,대신로283번길,128.1128789,35.1635894,2018,11,경상남도 진주시 상대동 대신로283번길,5.4,9667,0,146.7364905889496,1.5885436885554396,True,False
3385,경상남도 진주시 상대동,3**,12,66.0,201806,1,5000,32,2017,돗골로118번길,128.1128789,35.1635894,2018,6,경상남도 진주시 상대동 돗골로118번길,4.8,13000,0,196.96969696969697,1.5885436885554396,True,False
3386,경상남도 진주시 상대동,4**,8,66.0,201807,7,3000,35,2010,모덕로147번길,128.1172911,35.1631976,2018,7,경상남도 진주시 상대동 모덕로147번길,4.8,11750,0,178.03030303030303,1.8557632924192673,True,False
3387,경상남도 진주시 상대동,6**,8,66.0,201804,13,5000,15,2009,모덕로87번길,128.1149532,35.1633441,2018,4,경상남도 진주시 상대동 모덕로87번길,4.9,8673,0,131.4090909090909,1.702941626810016,True,False
